Week,Cluster,porcentaje_ganancia_maxima,media_ganancia_peso,media_mililitros,mediana_mililitros,media_segundos_bebedero,mediana_segundos_bebedero,media_segundos_comedero,mediana_segundos_comedero,media_eventos_bebedero,mediana_eventos_bebedero,media_eventos_comedero,mediana_eventos_comedero,numero_datos
2,1,64,0.38580527933132946,48.141333333333336,15.78,38.8,39.0,84.4,48.0,9.933333333333334,8.0,9.2,7.0,15
2,2,51,0.30878602444142444,10.155714285714286,7.27,24.428571428571427,17.0,99.14285714285714,107.0,5.857142857142857,5.0,9.142857142857142,11.0,7
2,3,42,0.2517480539988732,10.103333333333333,0.0,39.5,44.0,94.83333333333333,64.0,8.833333333333334,10.0,9.333333333333334,5.5,6
2,4,33,0.19782051571623385,66.21272727272728,11.0,50.54545454545455,51.0,142.0909090909091,130.0,9.545454545454545,8.0,13.818181818181818,13.0,11
2,5,20,0.11852941617234317,31.025555555555556,2.64,26.0,18.0,40.111111111111114,36.0,6.222222222222222,4.0,5.0,4.0,9
2,6,9,0.05569213097366963,26.208947368421054,0.0,24.63157894736842,21.0,61.94736842105263,56.0,6.368421052631579,6.0,6.7894736842105265,4.0,19
2,7,-6,-0.03697786192796535,53.033199999999994,8.52,35.08,22.0,55.16,50.0,8.04,6.0,6.36,6.0,25
2,8,-19,-0.11192712195904124,40.16285714285714,15.04,16.285714285714285,19.0,79.85714285714286,72.0,5.0,5.0,5.857142857142857,6.0,7
