ID,timestamp,peso,mililitros,segundos_comedero,eventos_comedero,segundos_bebedero,eventos_bebedero,ganancia_peso,eficiencia_comida,eficiencia_agua,frecuencia_comida,frecuencia_bebida,ml_evento,ml_seg,comedero_bebedero,interaccion_comida_bebida,interaccion_eventos_comida
407,2024-09-13,8.141495822783398,7.27,107.0,13.0,30.0,8.0,0.3114958227833982,0.0029111759138635345,0.01038319409277994,0.12149532710280374,0.26666666666666666,0.90875,0.24233333333333332,3.566666666666667,3210.0,1391.0
407,2024-09-14,8.450499760186496,0.0,115.0,11.0,3.0,1.0,0.3090039374030986,0.0026869907600269444,0.10300131246769954,0.09565217391304348,0.3333333333333333,0.0,0.0,38.333333333333336,345.0,1265.0
407,2024-09-15,8.739999999999998,0.0,229.0,19.0,55.0,12.0,0.28950023981350326,0.0012641931869585294,0.005263640723881877,0.08296943231441048,0.21818181818181817,0.0,0.0,4.163636363636364,12595.0,4351.0
407,2024-09-17,8.953967047041564,0.0,115.0,15.0,83.0,19.0,0.21396704704156383,0.001860583017752729,0.0025779162294164316,0.13043478260869565,0.2289156626506024,0.0,0.0,1.3855421686746987,9545.0,1725.0
407,2024-09-18,9.183555217092032,0.0,44.0,5.0,43.0,9.0,0.229588170050467,0.005217912955692432,0.005339259768615511,0.11363636363636363,0.20930232558139536,0.0,0.0,1.0232558139534884,1892.0,220.0
407,2024-09-19,9.33532930717416,0.0,310.0,19.0,17.0,5.0,0.15177409008212722,0.000489593838974604,0.008927887651889836,0.06129032258064516,0.29411764705882354,0.0,0.0,18.235294117647058,5270.0,5890.0
407,2024-10-03,13.422590974481118,327.12,300.0,29.0,39.0,13.0,0.4329600900189583,0.0014432003000631943,0.011101540769716879,0.09666666666666666,0.3333333333333333,25.163076923076922,8.387692307692308,7.6923076923076925,11700.0,8700.0
407,2024-10-05,14.313386815551198,139.1,319.0,27.0,30.0,11.0,0.44308021427349137,0.001388966188945114,0.014769340475783045,0.08463949843260188,0.36666666666666664,12.645454545454545,4.636666666666667,10.633333333333333,9570.0,8613.0
407,2024-10-06,14.789999999999997,177.9,297.0,29.0,13.0,7.0,0.4766131844488006,0.0016047581967973082,0.03666255264990774,0.09764309764309764,0.5384615384615384,25.414285714285715,13.684615384615386,22.846153846153847,3861.0,8613.0
407,2024-10-10,17.07890523924462,67.7,229.0,19.0,14.0,4.0,0.9623125107173197,0.004202238038066898,0.06873660790837997,0.08296943231441048,0.2857142857142857,16.925,4.835714285714286,16.357142857142858,3206.0,4351.0
407,2024-10-11,17.836008079414103,12.12,264.0,30.0,13.0,5.0,0.7571028401694833,0.00286781378852077,0.058238680013037177,0.11363636363636363,0.38461538461538464,2.424,0.9323076923076923,20.307692307692307,3432.0,7920.0
407,2024-10-12,18.587286460116484,266.85,286.0,29.0,62.0,14.0,0.7512783807023792,0.002626847484973354,0.012117393237135147,0.10139860139860139,0.22580645161290322,19.060714285714287,4.304032258064517,4.612903225806452,17732.0,8294.0
407,2024-10-13,19.31,98.14,186.0,23.0,21.0,9.0,0.7227135398835136,0.0038855566660403957,0.03441493047064351,0.12365591397849462,0.42857142857142855,10.904444444444444,4.673333333333334,8.857142857142858,3906.0,4278.0
407,2024-10-15,19.593585580270624,31.02,114.0,13.0,20.0,7.0,0.2835855802706237,0.002487592809391436,0.014179279013531184,0.11403508771929824,0.35,4.4314285714285715,1.551,5.7,2280.0,1482.0
407,2024-10-16,19.92055672031611,261.15,80.0,9.0,33.0,9.0,0.3269711400454873,0.004087139250568591,0.009908216365014766,0.1125,0.2727272727272727,29.016666666666666,7.913636363636363,2.4242424242424243,2640.0,720.0
407,2024-10-17,20.481507270615932,140.72,49.0,10.0,5.0,2.0,0.5609505502998214,0.01144797041428207,0.1121901100599643,0.20408163265306123,0.4,70.36,28.144,9.8,245.0,490.0
407,2024-10-18,20.876038730191443,152.51,25.0,5.0,9.0,4.0,0.3945314595755115,0.01578125838302046,0.0438368288417235,0.2,0.4444444444444444,38.1275,16.945555555555554,2.7777777777777777,225.0,125.0
410,2024-09-14,7.646985043900639,2.2,63.0,10.0,3.0,1.0,0.602676770899419,0.009566297950784428,0.20089225696647298,0.15873015873015872,0.3333333333333333,2.2,0.7333333333333334,21.0,189.0,630.0
410,2024-09-20,9.890000000000002,5.72,0.0,0.0,2.0,1.0,0.555694895901616,0.0,0.277847447950808,,0.5,5.72,2.86,0.0,0.0,0.0
410,2024-09-26,11.4263309929809,8.66,105.0,7.0,2.0,1.0,0.5139733141515593,0.004894983944300565,0.25698665707577967,0.06666666666666667,0.5,8.66,4.33,52.5,210.0,735.0
410,2024-09-27,11.969974275734252,0.0,195.0,17.0,6.0,2.0,0.5436432827533524,0.0027879142705300123,0.0906072137922254,0.08717948717948718,0.3333333333333333,0.0,0.0,32.5,1170.0,3315.0
410,2024-09-28,12.480612559543095,0.0,158.0,13.0,3.0,1.0,0.5106382838088436,0.0032318878722078707,0.17021276126961452,0.08227848101265822,0.3333333333333333,0.0,0.0,52.666666666666664,474.0,2054.0
410,2024-09-29,13.02,2.86,131.0,13.0,8.0,3.0,0.539387440456905,0.004117461377533626,0.06742343005711313,0.09923664122137404,0.375,0.9533333333333333,0.3575,16.375,1048.0,1703.0
410,2024-10-01,13.521561406146262,44.599999999999994,4.0,1.0,6.0,3.0,0.5015614061462615,0.1253903515365654,0.08359356769104359,0.25,0.5,14.866666666666665,7.433333333333333,0.6666666666666666,24.0,4.0
410,2024-10-02,13.913799013840327,31.45,149.0,15.0,4.0,2.0,0.39223760769406574,0.002632467165731985,0.09805940192351643,0.10067114093959731,0.5,15.725,7.8625,37.25,596.0,2235.0
410,2024-10-04,14.673819020496701,2.99,30.0,3.0,4.0,1.0,0.37522011282839407,0.012507337094279803,0.09380502820709852,0.1,0.25,2.99,0.7475,7.5,120.0,90.0
410,2024-10-05,15.05590449761469,0.0,30.0,4.0,3.0,1.0,0.3820854771179896,0.012736182570599655,0.12736182570599655,0.13333333333333333,0.3333333333333333,0.0,0.0,10.0,90.0,120.0
410,2024-10-06,15.4,15.91,24.0,3.0,6.0,2.0,0.34409550238530995,0.014337312599387914,0.057349250397551656,0.125,0.3333333333333333,7.955,2.651666666666667,4.0,144.0,72.0
410,2024-10-08,16.302479375746458,62.83,15.0,2.0,7.0,3.0,0.9024793757464564,0.06016529171643043,0.12892562510663663,0.13333333333333333,0.42857142857142855,20.94333333333333,8.975714285714286,2.142857142857143,105.0,30.0
410,2024-10-10,18.31469432688503,93.69,0.0,0.0,10.0,4.0,0.8356984036374376,0.0,0.08356984036374376,,0.4,23.4225,9.369,0.0,0.0,0.0
410,2024-10-11,19.30402475871369,365.27,0.0,0.0,15.0,7.0,0.9893304318286626,0.0,0.06595536212191085,,0.4666666666666667,52.18142857142857,24.351333333333333,0.0,0.0,0.0
410,2024-10-12,20.19890862304848,131.95,0.0,0.0,19.0,8.0,0.8948838643347902,0.0,0.04709915075446264,,0.42105263157894735,16.49375,6.944736842105263,0.0,0.0,0.0
410,2024-10-13,21.07,250.99,0.0,0.0,19.0,7.0,0.8710913769515205,0.0,0.045846914576395816,,0.3684210526315789,35.855714285714285,13.21,0.0,0.0,0.0
410,2024-10-15,21.71124053164248,153.53,0.0,0.0,22.0,7.0,0.6412405316424824,0.0,0.02914729689284011,,0.3181818181818182,21.93285714285714,6.9786363636363635,0.0,0.0,0.0
410,2024-10-16,22.36768935495671,275.73,0.0,0.0,23.0,7.0,0.6564488233142299,0.0,0.028541253187575215,,0.30434782608695654,39.39,11.988260869565218,0.0,0.0,0.0
410,2024-10-17,22.90659782953298,291.36,0.0,0.0,26.0,9.0,0.5389084745762714,0.0,0.020727249022164287,,0.34615384615384615,32.373333333333335,11.206153846153846,0.0,0.0,0.0
410,2024-10-18,23.613950298744054,154.09,0.0,0.0,13.0,6.0,0.7073524692110729,0.0,0.05441172840085176,,0.46153846153846156,25.68166666666667,11.853076923076923,0.0,0.0,0.0
410,2024-10-19,24.259999999999998,265.7,0.0,0.0,35.0,13.0,0.6460497012559443,0.0,0.01845856289302698,,0.37142857142857144,20.43846153846154,7.591428571428571,0.0,0.0,0.0
416,2024-09-13,5.518286558752517,0.0,14.0,3.0,25.0,6.0,0.05828655875251707,0.004163325625179791,0.0023314623501006827,0.21428571428571427,0.24,0.0,0.0,0.56,350.0,42.0
416,2024-09-14,5.567769623497915,0.0,17.0,2.0,41.0,9.0,0.04948306474539828,0.002910768514435193,0.0012069040181804458,0.11764705882352941,0.21951219512195122,0.0,0.0,0.4146341463414634,697.0,34.0
416,2024-09-15,5.619999999999999,0.0,19.0,3.0,32.0,6.0,0.052230376502084785,0.002748967184320252,0.0016321992656901495,0.15789473684210525,0.1875,0.0,0.0,0.59375,608.0,57.0
416,2024-09-17,6.077601130791274,0.0,17.0,2.0,24.0,7.0,0.4576011307912744,0.02691771357595732,0.019066713782969768,0.11764705882352941,0.2916666666666667,0.0,0.0,0.7083333333333334,408.0,34.0
416,2024-09-18,6.483811826543654,0.0,42.0,7.0,10.0,2.0,0.4062106957523801,0.009671683232199527,0.04062106957523801,0.16666666666666666,0.2,0.0,0.0,4.2,420.0,294.0
416,2024-09-19,6.87,0.0,0.0,0.0,9.0,3.0,0.3861881734563456,0.0,0.042909797050705065,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
416,2024-09-24,6.972350399628352,0.0,55.0,7.0,7.0,2.0,0.1023503996283522,0.0018609163568791309,0.014621485661193171,0.12727272727272726,0.2857142857142857,0.0,0.0,7.857142857142857,385.0,385.0
416,2024-09-25,7.104545239431377,0.0,39.0,4.0,5.0,1.0,0.1321948398030242,0.0033896112770006206,0.026438967960604843,0.10256410256410256,0.2,0.0,0.0,7.8,195.0,156.0
416,2024-09-26,7.247901105399757,0.0,29.0,3.0,9.0,2.0,0.14335586596838057,0.0049433057230476056,0.015928429552042284,0.10344827586206896,0.2222222222222222,0.0,0.0,3.2222222222222223,261.0,87.0
416,2024-09-27,7.34532319325307,0.0,154.0,12.0,65.0,6.0,0.09742208785331301,0.0006326109600864481,0.0014988013515894309,0.07792207792207792,0.09230769230769231,0.0,0.0,2.3692307692307693,10010.0,1848.0
416,2024-09-28,7.478160075050114,0.0,100.0,9.0,28.0,7.0,0.1328368817970438,0.001328368817970438,0.004744174349894422,0.09,0.25,0.0,0.0,3.5714285714285716,2800.0,900.0
416,2024-09-29,7.6,0.0,113.0,12.0,13.0,4.0,0.12183992494988571,0.0010782294243352718,0.009372301919221978,0.10619469026548672,0.3076923076923077,0.0,0.0,8.692307692307692,1469.0,1356.0
416,2024-10-03,7.9256678148456,0.0,33.0,4.0,16.0,4.0,0.09841846751790904,0.002982377803573001,0.006151154219869315,0.12121212121212122,0.25,0.0,0.0,2.0625,528.0,132.0
416,2024-10-04,8.014864776085988,0.0,121.0,10.0,3.0,1.0,0.08919696124038859,0.0007371649689288313,0.029732320413462864,0.08264462809917356,0.3333333333333333,0.0,0.0,40.333333333333336,363.0,1210.0
416,2024-10-08,8.711178024315604,0.0,80.0,13.0,3.0,1.0,0.5011780243156033,0.0062647253039450415,0.16705934143853443,0.1625,0.3333333333333333,0.0,0.0,26.666666666666668,240.0,1040.0
416,2024-10-09,9.180277548620325,0.0,71.0,8.0,40.0,2.0,0.4690995243047203,0.00660703555358761,0.011727488107618008,0.11267605633802817,0.05,0.0,0.0,1.775,2840.0,568.0
416,2024-10-10,9.736237692356516,0.0,175.0,17.0,21.0,1.0,0.5559601437361917,0.003176915107063953,0.026474292558866273,0.09714285714285714,0.047619047619047616,0.0,0.0,8.333333333333334,3675.0,2975.0
416,2024-10-19,14.55,0.0,25.0,2.0,9.0,2.0,0.7593413718972992,0.03037365487589197,0.08437126354414436,0.08,0.2222222222222222,0.0,0.0,2.7777777777777777,225.0,50.0
419,2024-09-13,6.639683666025599,0.0,0.0,0.0,6.0,2.0,-0.010316333974401574,0.0,-0.0017193889957335957,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
419,2024-09-14,6.630236563622067,0.0,75.0,3.0,3.0,1.0,-0.00944710240353195,-0.00012596136538042598,-0.00314903413451065,0.04,0.3333333333333333,0.0,0.0,25.0,225.0,225.0
419,2024-09-15,6.62,0.0,118.0,11.0,22.0,6.0,-0.010236563622066725,-8.6750539170057e-05,-0.0004652983464575784,0.09322033898305085,0.2727272727272727,0.0,0.0,5.363636363636363,2596.0,1298.0
419,2024-09-17,6.869702060984711,0.0,27.0,3.0,5.0,1.0,0.24970206098471065,0.00924822448091521,0.04994041219694213,0.1111111111111111,0.2,0.0,0.0,5.4,135.0,81.0
419,2024-09-18,7.096688412172761,0.0,4.0,1.0,6.0,2.0,0.2269863511880499,0.05674658779701248,0.03783105853134165,0.25,0.3333333333333333,0.0,0.0,0.6666666666666666,24.0,4.0
419,2024-09-19,7.328189692869502,0.0,30.0,3.0,25.0,5.0,0.2315012806967407,0.007716709356558023,0.009260051227869628,0.1,0.2,0.0,0.0,1.2,750.0,90.0
419,2024-09-24,8.781600737965666,13.83,4.0,1.0,34.0,6.0,0.7316007379656654,0.18290018449141635,0.02151766876369604,0.25,0.17647058823529413,2.305,0.4067647058823529,0.11764705882352941,136.0,4.0
419,2024-09-26,9.407420461800069,16.98,0.0,0.0,8.0,3.0,0.6258197238344012,0.0,0.07822746547930015,,0.375,5.66,2.1225,0.0,0.0,0.0
419,2024-09-27,10.101505424044605,114.45,0.0,0.0,29.0,10.0,0.6940849622445361,0.0,0.02393396421532883,,0.3448275862068966,11.445,3.9465517241379313,0.0,0.0,0.0
419,2024-09-28,10.756257254426894,40.24,0.0,0.0,10.0,3.0,0.6547518303822886,0.0,0.06547518303822886,,0.3,13.413333333333334,4.024,0.0,0.0,0.0
419,2024-09-29,11.400000000000002,0.0,0.0,0.0,23.0,6.0,0.6437427455731081,0.0,0.02798881502491774,,0.2608695652173913,0.0,0.0,0.0,0.0,0.0
419,2024-10-01,11.731275627501388,44.17,0.0,0.0,14.0,6.0,0.33127562750138817,0.0,0.023662544821527725,,0.42857142857142855,7.361666666666667,3.1550000000000002,0.0,0.0,0.0
419,2024-10-02,12.086838487202389,90.38,0.0,0.0,13.0,4.0,0.3555628597010019,0.0,0.027350989207769374,,0.3076923076923077,22.595,6.952307692307692,0.0,0.0,0.0
419,2024-10-03,12.440281532120393,49.43,0.0,0.0,14.0,4.0,0.35344304491800443,0.0,0.02524593177985746,,0.2857142857142857,12.3575,3.5307142857142857,0.0,0.0,0.0
419,2024-10-04,12.789342886586422,84.16999999999999,0.0,0.0,17.0,5.0,0.3490613544660284,0.0,0.020533020850942846,,0.29411764705882354,16.833999999999996,4.951176470588234,0.0,0.0,0.0
419,2024-10-05,13.142294637607074,168.99,0.0,0.0,75.0,9.0,0.3529517510206536,0.0,0.004706023346942048,,0.12,18.776666666666667,2.2532,0.0,0.0,0.0
419,2024-10-06,13.479999999999999,117.32,0.0,0.0,55.0,11.0,0.3377053623929237,0.0,0.006140097498053158,,0.2,10.665454545454544,2.133090909090909,0.0,0.0,0.0
419,2024-10-08,14.049659477322434,52.629999999999995,0.0,0.0,103.0,7.0,0.5696594773224345,0.0,0.005530674537111015,,0.06796116504854369,7.518571428571428,0.5109708737864077,0.0,0.0,0.0
419,2024-10-09,14.761248637498289,173.67999999999998,0.0,0.0,18.0,7.0,0.7115891601758546,0.0,0.039532731120880814,,0.3888888888888889,24.811428571428568,9.648888888888887,0.0,0.0,0.0
419,2024-10-10,15.315483253754289,125.02,0.0,0.0,9.0,4.0,0.5542346162559995,0.0,0.06158162402844439,,0.4444444444444444,31.255,13.89111111111111,0.0,0.0,0.0
419,2024-10-11,15.898234751444702,9.08,0.0,0.0,19.0,5.0,0.5827514976904128,0.0,0.030671131457390147,,0.2631578947368421,1.816,0.47789473684210526,0.0,0.0,0.0
419,2024-10-12,16.457283009395614,11.96,0.0,0.0,21.0,5.0,0.5590482579509125,0.0,0.026621345616710118,,0.23809523809523808,2.3920000000000003,0.5695238095238095,0.0,0.0,0.0
419,2024-10-13,17.11,65.43,0.0,0.0,5.0,2.0,0.6527169906043853,0.0,0.13054339812087706,,0.4,32.715,13.086000000000002,0.0,0.0,0.0
420,2024-09-13,5.364637434453933,5.5600000000000005,0.0,0.0,14.0,3.0,-0.04536256554606718,0.0,-0.003240183253290513,,0.21428571428571427,1.8533333333333335,0.3971428571428572,0.0,0.0,0.0
420,2024-09-14,5.316735971159189,0.0,100.0,10.0,76.0,15.0,-0.04790146329474416,-0.0004790146329474416,-0.0006302824117729494,0.1,0.19736842105263158,0.0,0.0,1.3157894736842106,7600.0,1000.0
420,2024-09-15,5.27,8.52,4.0,1.0,36.0,7.0,-0.04673597115918922,-0.011683992789797305,-0.0012982214210885894,0.25,0.19444444444444445,1.217142857142857,0.23666666666666666,0.1111111111111111,144.0,4.0
420,2024-09-17,5.511757837224241,42.27,28.0,3.0,43.0,11.0,0.24175783722424168,0.008634208472294345,0.00562227528428469,0.10714285714285714,0.2558139534883721,3.842727272727273,0.9830232558139536,0.6511627906976745,1204.0,84.0
420,2024-09-18,5.770243299408097,0.0,55.0,7.0,14.0,4.0,0.25848546218385593,0.004699735676070108,0.018463247298846852,0.12727272727272726,0.2857142857142857,0.0,0.0,3.9285714285714284,770.0,385.0
420,2024-09-19,6.02846571158115,19.4,8.0,2.0,51.0,11.0,0.2582224121730529,0.032277801521631615,0.005063184552412802,0.25,0.21568627450980393,1.7636363636363634,0.3803921568627451,0.1568627450980392,408.0,16.0
420,2024-09-20,6.253434743998318,41.03,124.0,17.0,88.0,12.0,0.2249690324171676,0.0018142663904610289,0.0025564662774678133,0.13709677419354838,0.13636363636363635,3.419166666666667,0.46625,1.4090909090909092,10912.0,2108.0
420,2024-09-21,6.571106458612859,0.0,51.0,8.0,5.0,1.0,0.31767171461454186,0.006228857149304742,0.06353434292290837,0.1568627450980392,0.2,0.0,0.0,10.2,255.0,408.0
420,2024-09-22,6.78,6.12,0.0,0.0,8.0,2.0,0.20889354138714086,0.0,0.026111692673392608,,0.25,3.06,0.765,0.0,0.0,0.0
420,2024-09-24,7.071867889761272,21.7,91.0,10.0,46.0,10.0,0.2918678897612721,0.003207339447926067,0.006344954125245045,0.10989010989010989,0.21739130434782608,2.17,0.4717391304347826,1.9782608695652173,4186.0,910.0
420,2024-09-25,7.329147194335731,2.89,106.0,13.0,22.0,5.0,0.25727930457445986,0.0024271632507024514,0.01169451384429363,0.12264150943396226,0.22727272727272727,0.5780000000000001,0.13136363636363638,4.818181818181818,2332.0,1378.0
420,2024-09-26,7.600873209051751,79.14,129.0,14.0,44.0,12.0,0.2717260147160194,0.002106403214852864,0.006175591243545896,0.10852713178294573,0.2727272727272727,6.595,1.7986363636363636,2.9318181818181817,5676.0,1806.0
420,2024-09-27,7.857424678825485,91.06,91.0,11.0,42.0,11.0,0.25655146977373405,0.002819246920590484,0.006108368327946049,0.12087912087912088,0.2619047619047619,8.27818181818182,2.1680952380952383,2.1666666666666665,3822.0,1001.0
420,2024-09-28,8.115830133573253,32.09,151.0,16.0,26.0,7.0,0.25840545474776827,0.0017112944023031011,0.009938671336452626,0.10596026490066225,0.2692307692307692,4.5842857142857145,1.2342307692307695,5.8076923076923075,3926.0,2416.0
420,2024-09-29,8.379999999999999,33.13,153.0,15.0,29.0,9.0,0.2641698664267469,0.0017266004341617443,0.009109305738853341,0.09803921568627451,0.3103448275862069,3.6811111111111114,1.1424137931034484,5.275862068965517,4437.0,2295.0
420,2024-10-01,8.599151200442206,37.370000000000005,149.0,10.0,58.0,15.0,0.21915120044220487,0.0014708134257866098,0.0037784689731414633,0.06711409395973154,0.25862068965517243,2.491333333333334,0.6443103448275863,2.5689655172413794,8642.0,1490.0
420,2024-10-02,8.825683685682014,3.2,11.0,2.0,10.0,3.0,0.22653248523980793,0.020593862294527993,0.022653248523980794,0.18181818181818182,0.3,1.0666666666666667,0.32,1.1,110.0,22.0
420,2024-10-03,9.05818890802618,36.44,112.0,10.0,40.0,9.0,0.23250522234416676,0.002075939485215775,0.005812630558604169,0.08928571428571429,0.225,4.0488888888888885,0.9109999999999999,2.8,4480.0,1120.0
420,2024-10-04,9.270789774811943,2.91,237.0,18.0,16.0,4.0,0.21260086678576282,0.0008970500708260034,0.013287554174110176,0.0759493670886076,0.25,0.7275,0.181875,14.8125,3792.0,4266.0
420,2024-10-05,9.595895998525984,71.39,151.0,11.0,23.0,7.0,0.32510622371404085,0.0021530213490996084,0.014135053204958298,0.0728476821192053,0.30434782608695654,10.198571428571428,3.103913043478261,6.565217391304348,3473.0,1661.0
420,2024-10-08,10.28791003840937,10.95,74.0,9.0,6.0,3.0,0.4679100384093702,0.006323108627153651,0.0779850064015617,0.12162162162162163,0.5,3.65,1.825,12.333333333333334,444.0,666.0
420,2024-10-09,10.790413229049145,216.38,164.0,17.0,43.0,9.0,0.5025031906397753,0.003064043845364484,0.011686120712552915,0.10365853658536585,0.20930232558139536,24.04222222222222,5.032093023255814,3.813953488372093,7052.0,2788.0
420,2024-10-10,11.272417680986726,54.76,178.0,11.0,30.0,9.0,0.48200445193758124,0.0027078901794246137,0.01606681506458604,0.06179775280898876,0.3,6.084444444444444,1.8253333333333333,5.933333333333334,5340.0,1958.0
420,2024-10-11,11.820037689353123,73.61,193.0,15.0,14.0,4.0,0.5476200083663972,0.002837409369774079,0.03911571488331409,0.07772020725388601,0.2857142857142857,18.4025,5.257857142857143,13.785714285714286,2702.0,2895.0
420,2024-10-12,12.546345309113034,14.079999999999998,82.0,8.0,16.0,5.0,0.7263076197599105,0.00885740999707208,0.04539422623499441,0.0975609756097561,0.3125,2.816,0.8799999999999999,5.125,1312.0,656.0
420,2024-10-13,13.04,0.0,112.0,9.0,8.0,2.0,0.4936546908869647,0.0044076311686336135,0.061706836360870584,0.08035714285714286,0.25,0.0,0.0,14.0,896.0,1008.0
420,2024-10-16,14.01464959572867,0.0,89.0,7.0,3.0,1.0,0.46915983552579366,0.005271458826132513,0.15638661184193123,0.07865168539325842,0.3333333333333333,0.0,0.0,29.666666666666668,267.0,623.0
420,2024-10-17,14.492184400545947,0.0,45.0,6.0,3.0,1.0,0.47753480481727556,0.010611884551495013,0.15917826827242518,0.13333333333333333,0.3333333333333333,0.0,0.0,15.0,135.0,270.0
420,2024-10-18,15.00072221092025,44.64,71.0,8.0,27.0,8.0,0.508537810374303,0.007162504371469056,0.01883473371756678,0.11267605633802817,0.2962962962962963,5.58,1.6533333333333333,2.6296296296296298,1917.0,568.0
420,2024-10-19,15.480000000000002,31.54,44.0,5.0,7.0,2.0,0.4792777890797527,0.010892677024539834,0.06846825558282181,0.11363636363636363,0.2857142857142857,15.77,4.505714285714285,6.285714285714286,308.0,220.0
421,2024-09-13,6.259299771581697,59.75,31.0,2.0,49.0,17.0,0.36929977158169675,0.011912895857474088,0.007536730032279526,0.06451612903225806,0.3469387755102041,3.514705882352941,1.219387755102041,0.6326530612244898,1519.0,62.0
421,2024-09-14,6.6241138781106965,45.050000000000004,48.0,7.0,14.0,8.0,0.36481410652900015,0.007600293886020837,0.026058150466357153,0.14583333333333334,0.5714285714285714,5.6312500000000005,3.217857142857143,3.4285714285714284,672.0,336.0
421,2024-09-15,7.0,150.13,29.0,3.0,20.0,8.0,0.37588612188930337,0.012961590409975979,0.01879430609446517,0.10344827586206896,0.4,18.76625,7.5065,1.45,580.0,87.0
421,2024-09-17,7.29095599680375,76.74,89.0,10.0,28.0,9.0,0.29095599680375017,0.003269168503412923,0.010391285600133934,0.11235955056179775,0.32142857142857145,8.526666666666666,2.7407142857142857,3.1785714285714284,2492.0,890.0
421,2024-09-18,7.565251389058132,121.5,94.0,8.0,27.0,9.0,0.27429539225438215,0.002918036087812576,0.010159088602014154,0.0851063829787234,0.3333333333333333,13.5,4.5,3.4814814814814814,2538.0,752.0
421,2024-09-19,7.847662199957068,93.36,97.0,9.0,61.0,14.0,0.2824108108989359,0.0029114516587519165,0.00462968542457272,0.09278350515463918,0.22950819672131148,6.668571428571428,1.5304918032786885,1.5901639344262295,5917.0,873.0
421,2024-09-20,8.12375887501706,75.91,0.0,0.0,28.0,7.0,0.2760966750599923,0.0,0.009860595537856868,,0.25,10.844285714285714,2.7110714285714286,0.0,0.0,0.0
421,2024-09-22,8.42,0.0,0.0,0.0,3.0,1.0,0.2962411249829392,0.0,0.09874704166097974,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
421,2024-09-24,8.827917497298051,69.31,18.0,3.0,21.0,8.0,0.40791749729805127,0.02266208318322507,0.01942464272847863,0.16666666666666666,0.38095238095238093,8.66375,3.3004761904761906,0.8571428571428571,378.0,54.0
